signal_id,timestamp,symbol,direction,entry_price,entry_atr,entry_atr_percent,entry_rsi,entry_adx,entry_volume_ratio,entry_hurst,entry_sma_distance_percent,entry_regime,entry_hour,entry_day_of_week,entry_rsi_slope,entry_macd_hist,entry_price_momentum,entry_atr_expansion,entry_bb_position,entry_volume_trend,entry_candle_strength,is_london_session,is_nyc_session,is_asia_session,stop_loss,tp1,tp2,tp3,exit_price,exit_reason,tp1_hit,tp2_hit,tp3_hit,sl_hit,realized_r,duration_minutes,max_drawdown_r,max_profit_r,outcome,source,sample_weight
ETHUSDT_6454,2025-12-19 02:45:00,ETHUSDT,LONG,2835.6,10.778571428571468,0.38011607520706264,57.25712381269789,26.689693354929627,1.5090200059867445,0.5897760019175737,0.4358560539823062,TRENDING,2,4,1.68305944156011,2.534905086640298,0.5225356806080272,0.768760507412501,0.963946560026255,80.19469349745087,0.48938223938222675,0,0,1,2814.042857142857,2867.9357142857143,2889.4928571428572,2921.8285714285716,2921.8285714285716,TP3_FULL,True,True,True,False,2.3,45,0.03479125248508934,4.606825712392293,1,backtest,0.3
ETHUSDT_6713,2025-12-21 19:30:00,ETHUSDT,LONG,2988.44,8.760714285714357,0.29315342739738315,61.18480554718127,25.327513069272225,1.1746104263197779,0.4839879138364958,0.20431898171457957,WEAK_TRENDING,19,6,1.1526974605602631,1.7154182670772433,0.3519187631801701,0.821307797904043,0.7858470174510637,134.67288040871597,-0.20479999999999562,0,1,0,2970.9185714285713,3014.722142857143,3032.243571428572,3058.525714285715,3058.525714285715,TP3_FULL,True,True,True,False,2.3,285,0.9953526294333419,4.099551569506689,1,backtest,0.3
ETHUSDT_7901,2026-01-03 04:30:00,ETHUSDT,SHORT,3115.66,5.815714285714291,0.1866607487888374,34.452296819788,34.293123828771705,1.4841830834070902,0.4781080874419374,-0.32153492154302465,VOLATILE,4,5,-2.1385744294741458,-1.7071947510851675,-0.18357206244653534,0.8191188084447082,0.0,53.459495338279915,-0.9739837398374224,0,0,1,3127.2914285714282,3098.212857142857,3086.581428571428,3069.1342857142854,3127.2914285714282,STOP_LOSS,True,True,False,True,1.3,1020,1.1503316138540982,3.3933922869073734,1,backtest,0.3
ETHUSDT_8103,2026-01-05 07:00:00,ETHUSDT,SHORT,3161.59,9.665714285714264,0.30572320527691016,34.56045309037175,54.483128124319634,0.7623470250639672,0.5101614415040511,-0.07269532126590138,VOLATILE,7,0,2.0101298337605327,-2.511414072674005,0.37176019403915017,0.7544224475801251,0.3633793942470498,-61.870317395512366,0.5996932515337914,1,0,1,3180.921428571429,3132.592857142857,3113.261428571429,3084.264285714286,3180.921428571429,STOP_LOSS,False,False,False,True,-1.0,255,1.131835648832382,0.42573159917233416,0,backtest,0.3
SOLUSDT_315,2025-10-16 04:00:00,SOLUSDT,LONG,194.11,1.242142857142854,0.639916983742648,51.04740904079397,25.844325479862796,1.3607051783319943,0.4787750923643374,-0.31032654261307485,WEAK_TRENDING,4,3,-1.3918619768355753,0.028312754130270124,-0.7160759040458209,0.9760615160104353,0.3492305972983067,71.52668758209634,0.5604395604395838,0,0,1,191.6257142857143,197.83642857142857,200.32071428571427,204.04714285714286,191.6257142857143,STOP_LOSS,False,False,False,True,-1.0,105,1.082806210465798,0.1891891891891892,0,backtest,0.3
SOLUSDT_1424,2025-10-27 17:15:00,SOLUSDT,LONG,201.97,1.1685714285714275,0.5785866359218832,60.55045871559612,39.849249616582306,1.3702445718104401,0.6377940880126846,0.7757643193319791,TRENDING,17,0,-0.1752770597828473,0.36479204485516625,0.36275094414628395,1.125636438695472,0.840210238747149,17.73732850739307,-0.6349206349206485,0,1,0,199.63285714285715,205.47571428571428,207.81285714285713,211.31857142857143,199.63285714285715,STOP_LOSS,False,False,False,True,-1.0,165,1.168092909535449,0.5134474327628318,0,backtest,0.3
SOLUSDT_1463,2025-10-28 03:00:00,SOLUSDT,LONG,199.91,1.0499999999999992,0.5252363563603617,60.66433566433566,30.876135175848255,1.34481722602698,0.5785665151198514,-0.07635104485967403,TRENDING,3,1,-2.097221362708082,0.10857235376574081,-0.7348924971448345,1.1409500155231287,0.530392136679317,10.162731131718239,-0.4300000000000068,0,0,1,197.81,203.06,205.16,208.31,197.81,STOP_LOSS,True,False,False,True,0.25,705,1.5904761904761935,1.9285714285714355,1,backtest,0.3
SOLUSDT_1619,2025-10-29 18:00:00,SOLUSDT,SHORT,195.7,1.5228571428571425,0.7781589897072777,33.00165837479261,32.8252669466813,1.5216361378096563,0.46802876543588917,-0.8098166350097855,VOLATILE,18,2,2.3627079125823114,-0.18366328973975454,0.15865704488458032,1.114538135814733,0.2284838076047897,265.02538998299195,-0.9862068965517269,0,1,0,198.74571428571429,191.13142857142856,188.0857142857143,183.51714285714286,183.51714285714286,TP3_FULL,True,True,True,False,2.3,1395,0.8306754221388374,4.232176360225138,1,backtest,0.3
SOLUSDT_2176,2025-11-04 13:15:00,SOLUSDT,LONG,160.67,0.9242857142857142,0.5752696298535597,53.50649350649319,48.44247435356061,0.971612470659524,0.4656289741731077,-0.17582772610638847,VOLATILE,13,1,-2.9677660469027627,0.18208128157416528,-0.4646264403419642,0.7327293318233291,0.4813413033675078,-4.212261822008645,-0.8817204301075706,1,1,0,158.82142857142856,163.44285714285712,165.29142857142855,168.0642857142857,158.82142857142856,STOP_LOSS,True,False,False,True,0.25,210,1.374034003091186,2.488408037094294,1,backtest,0.3
SOLUSDT_2516,2025-11-08 02:15:00,SOLUSDT,SHORT,163.41,0.932857142857143,0.5708690672891151,51.60818713450293,49.06138672355654,1.4496301153248967,0.6918753346881006,0.7456820416706607,TRENDING,2,5,3.2056499660855593,-0.0635411053441558,1.026275115919617,1.050219130714487,0.8193799895977623,40.9019551268794,0.8829787234042406,0,0,1,165.2757142857143,160.61142857142858,158.74571428571429,155.94714285714286,155.94714285714286,TP3_FULL,True,True,True,False,2.3,825,0.7879019908116378,4.057427258805508,1,backtest,0.3
SOLUSDT_3043,2025-11-13 14:00:00,SOLUSDT,SHORT,153.22,0.8014285714285693,0.5230574151080598,32.130584192439656,25.970628680570034,1.333427261163281,0.4671548238070941,-1.5089912738843245,WEAK_TRENDING,14,3,-6.675835439169336,-0.34432290283626893,-2.0457741976729227,0.9923495334542043,0.0,88.63219231336186,-0.5643564356435626,1,1,0,154.82285714285715,150.81571428571428,149.21285714285716,146.80857142857144,154.82285714285715,STOP_LOSS,False,False,False,True,-1.0,45,2.1711229946524058,0.605169340463459,0,backtest,0.3
SOLUSDT_3326,2025-11-16 12:45:00,SOLUSDT,SHORT,140.06,0.8128571428571506,0.5803635176761035,33.38954468802676,33.96958130560772,1.02946852993286,0.45822476284897146,-1.0556023574000737,VOLATILE,12,6,0.031567474190728716,-0.2911860086190812,0.22182468694096347,1.291860597116585,0.18741059375186062,-52.342005305233805,-0.2435897435897403,1,0,0,141.6857142857143,137.62142857142854,135.99571428571426,133.5571428571428,141.6857142857143,STOP_LOSS,True,True,False,True,1.3,1110,1.1072056239015782,3.450790861159905,1,backtest,0.3
SOLUSDT_3767,2025-11-21 03:00:00,SOLUSDT,SHORT,132.83,1.2392857142857119,0.9329863090308754,41.739130434782716,34.64784311128007,2.3988031072115072,0.5065359800752677,-0.7750200758212369,VOLATILE,3,4,1.12816402858479,-0.21602976171028127,-1.0429859196900648,1.112857188672587,0.20886892053044762,338.5692843309937,0.6796116504854389,0,0,1,135.30857142857144,129.11214285714289,126.63357142857146,122.91571428571432,122.91571428571432,TP3_FULL,True,True,True,False,2.3,555,0.3187319884726199,4.4985590778098095,1,backtest,0.3
SOLUSDT_4771,2025-12-01 14:00:00,SOLUSDT,SHORT,126.32,0.6678571428571425,0.5287026146747487,40.165631469979324,30.800494147572092,1.6524223286453321,0.6423902226556099,-0.4376346056461092,TRENDING,14,0,0.04570491034807134,-0.007148396317904926,-0.213286989493644,1.3853904282115872,0.13339751206545428,-38.22118128693079,-0.1951219512195236,1,1,0,127.65571428571428,124.31642857142856,122.98071428571428,120.97714285714285,127.65571428571428,STOP_LOSS,True,False,False,True,0.25,660,1.6395721925133682,2.3957219251336825,1,backtest,0.3
SOLUSDT_5925,2025-12-13 14:30:00,SOLUSDT,SHORT,133.09,0.5028571428571423,0.37783240127518397,39.443155452436166,34.98256487155604,1.4009495425124736,0.4739713811238979,-0.10170725574306654,VOLATILE,14,5,0.588927826392289,-0.054187849147176254,0.30901416943021065,1.2353044393753254,0.36179303675979807,72.68512528114634,0.5882352941176495,1,1,0,134.09571428571428,131.58142857142857,130.5757142857143,129.06714285714287,130.75,TIMEOUT,True,True,False,False,1.9653409090909102,1500,0.7159090909090905,2.9133522727272827,1,backtest,0.3
SOLUSDT_6179,2025-12-16 06:00:00,SOLUSDT,SHORT,126.6,0.6257142857142851,0.4942450914014891,47.26224783861653,37.517132771460204,1.1829265620300222,0.6357312910261341,0.242490226159245,TRENDING,6,1,-1.584894830616939,0.04523274277892339,0.372631412035207,0.8484672381229106,0.700200913624073,-42.80257619148675,0.39999999999997726,0,0,1,127.85142857142857,124.72285714285714,123.47142857142858,121.59428571428572,127.85142857142857,STOP_LOSS,False,False,False,True,-1.0,270,1.4463470319634735,0.9189497716894918,0,backtest,0.3
SOLUSDT_6354,2025-12-18 01:45:00,SOLUSDT,LONG,123.38,0.4757142857142865,0.38556839497024353,57.14285714285714,37.70288169090161,0.875464229547625,0.46347319429056105,0.15260731216311788,VOLATILE,1,3,-0.40422599908129087,0.14146818991236548,-0.024309213191797685,0.7536494285390999,0.6653481640851774,15.440131101006571,-0.11320754716981536,0,0,1,122.42857142857142,124.80714285714285,125.75857142857143,127.18571428571428,122.42857142857142,STOP_LOSS,False,False,False,True,-1.0,225,1.0720720720720662,0.8093093093093188,0,backtest,0.3
